 72 181 2 0 3.005 7.579 0.314 19.753 0.740 2.366
 73 181 2 0 3.254 7.644 0.325 20.477 0.765 2.649
 73 181 2 1 0.988 8.740 0.378 6.217 0.891 0.937
 74 181 2 0 3.262 7.705 0.335 19.308 0.788 2.737
 74 181 2 1 1.248 8.678 0.385 7.388 0.907 1.205
 75 181 2 0 3.472 7.744 0.354 24.897 0.833 3.078
 75 181 2 1 1.441 8.697 0.409 10.335 0.962 1.476
 76 181 2 0 3.673 7.798 0.386 29.496 0.909 3.554
 76 181 2 1 1.610 8.810 0.344 12.934 0.810 1.389
 77 181 2 0 3.659 7.817 0.413 28.995 0.973 3.791
 77 181 2 1 1.829 8.820 0.311 14.494 0.734 1.428
 78 181 2 0 3.809 7.750 0.376 30.510 0.886 3.591
 78 181 2 1 2.206 8.672 0.325 17.675 0.766 1.798
 79 181 2 0 4.348 7.706 0.350 38.910 0.825 3.819
 79 181 2 1 2.386 8.614 0.290 21.346 0.682 1.732
 80 181 2 0 4.315 7.695 0.360 37.267 0.848 3.895
 80 181 2 1 2.574 8.599 0.267 22.226 0.628 1.720
 81 181 2 0 4.505 7.668 0.385 37.460 0.907 4.347
 81 181 2 1 2.562 8.605 0.271 21.303 0.637 1.738
 82 181 2 0 5.587 7.628 0.378 46.555 0.890 5.291
 82 181 2 1 2.558 8.620 0.292 21.315 0.688 1.874
 83 181 2 0 6.712 7.606 0.355 50.824 0.835 5.967
 83 181 2 1 2.679 8.642 0.312 20.288 0.736 2.099
 84 181 2 0 6.992 7.606 0.358 57.534 0.843 6.277
 84 181 2 1 2.817 8.688 0.308 23.181 0.724 2.172
 85 181 2 0 6.443 7.600 0.387 53.481 0.912 6.254
 85 181 2 1 2.739 8.715 0.291 22.736 0.685 1.998
 86 181 2 0 5.774 7.561 0.443 45.621 1.042 6.405
 86 181 2 1 2.324 8.737 0.271 18.362 0.638 1.579
 87 181 2 0 5.654 7.488 0.475 50.112 1.119 6.737
 87 181 2 1 1.787 8.731 0.264 15.841 0.623 1.184
 88 181 3 0 1.135 6.841 0.499 10.677 1.176 1.420
 88 181 3 1 5.571 7.498 0.391 52.403 0.920 5.455
 88 181 3 2 1.348 8.664 0.365 12.682 0.859 1.233
 89 181 3 0 1.564 6.834 0.456 14.054 1.075 1.789
 89 181 3 1 5.401 7.506 0.359 48.539 0.846 4.866
 89 181 3 2 1.092 8.531 0.532 9.812 1.252 1.456
 90 181 3 0 1.467 6.817 0.495 11.239 1.166 1.821
 90 181 3 1 4.755 7.567 0.358 36.422 0.842 4.262
 90 181 3 2 1.138 8.345 0.505 8.713 1.190 1.441
 91 181 3 2 4.889 7.659 0.518 36.117 1.219 6.346
 92 181 3 2 4.797 7.728 0.509 39.264 1.199 6.121
 93 181 3 2 4.805 7.792 0.503 35.976 1.184 6.056
 94 181 4 2 4.052 7.675 0.551 30.511 1.297 5.596
 94 181 4 3 1.464 8.062 0.310 11.023 0.730 1.138
 95 181 3 0 0.641 5.881 0.559 5.091 1.316 0.898
 95 181 3 1 3.908 7.671 0.563 31.044 1.325 5.510
 95 181 3 2 1.493 8.091 0.270 11.858 0.636 1.011
 96 181 3 0 0.627 6.246 0.669 5.227 1.576 1.051
 96 181 3 1 1.525 7.130 0.240 12.720 0.564 0.916
 96 181 3 2 3.889 7.936 0.462 32.431 1.088 4.504
 97 181 3 1 1.438 7.164 0.253 12.733 0.595 0.911
 97 181 3 2 3.120 8.006 0.504 27.615 1.187 3.941
 98 181 2 0 1.726 7.313 0.445 14.127 1.049 1.926
 98 181 2 1 2.255 8.213 0.467 18.459 1.099 2.639
 99 181 2 1 2.314 7.950 0.657 19.897 1.548 3.813
100 181 2 0 0.702 7.062 0.221 5.704 0.521 0.389
100 181 2 1 2.078 8.043 0.630 16.887 1.483 3.280
101 181 2 0 0.763 7.074 0.235 5.802 0.553 0.449
101 181 2 1 1.875 8.093 0.667 14.254 1.570 3.135
102 181 2 0 0.748 7.098 0.201 6.022 0.472 0.376
102 181 2 1 1.878 8.054 0.729 15.113 1.717 3.432
103 181 2 0 1.033 7.098 0.306 7.867 0.721 0.792
103 181 2 1 2.053 8.142 0.625 15.638 1.471 3.216
104 181 2 0 1.242 7.126 0.377 9.689 0.888 1.174
104 181 2 1 2.250 8.226 0.521 17.558 1.227 2.939
105 181 2 0 1.133 7.142 0.354 8.954 0.833 1.005
105 181 2 1 2.550 8.224 0.458 20.156 1.079 2.927
106 181 2 0 0.985 7.171 0.305 7.931 0.717 0.752
106 181 2 1 2.771 8.230 0.415 22.321 0.976 2.880
107 181 2 0 0.736 7.213 0.310 5.809 0.730 0.572
107 181 2 1 2.835 8.262 0.381 22.375 0.897 2.707
108 181 2 1 2.686 8.278 0.364 19.758 0.857 2.450
109 181 2 1 2.385 8.274 0.350 18.851 0.824 2.092
110 181 1 0 2.190 8.287 0.328 17.639 0.773 1.803
111 181 1 0 2.151 8.294 0.284 16.979 0.670 1.533
112 181 2 0 2.040 8.298 0.247 14.750 0.582 1.263
113 181 2 0 1.794 8.293 0.257 13.901 0.604 1.154
114 181 2 0 1.632 8.280 0.308 12.922 0.725 1.259
115 181 2 0 1.531 8.244 0.349 11.303 0.822 1.340
116 181 2 0 1.389 8.240 0.358 10.270 0.843 1.247
117 181 2 0 1.131 8.266 0.375 8.749 0.884 1.063
118 181 2 0 0.820 8.330 0.402 6.867 0.946 0.826
119 181 2 0 0.960 8.449 0.410 7.636 0.965 0.985
120 181 1 0 0.894 8.545 0.434 6.957 1.021 0.972
121 181 1 0 0.886 8.558 0.419 7.296 0.986 0.930
122 181 1 0 0.827 8.605 0.427 6.356 1.005 0.885
123 181 2 0 0.855 8.607 0.382 6.544 0.899 0.819
124 181 2 0 0.902 8.628 0.384 6.989 0.904 0.868
125 181 2 0 1.001 8.661 0.399 7.794 0.940 1.001
126 181 2 0 1.087 8.685 0.407 8.249 0.958 1.109
127 181 2 0 1.121 8.699 0.383 9.191 0.902 1.077
128 181 2 0 1.081 8.639 0.321 8.844 0.755 0.869
129 181 3 1 1.041 8.672 0.353 7.966 0.831 0.921
130 181 3 1 0.942 8.677 0.359 7.265 0.847 0.849
131 181 2 0 0.963 8.646 0.414 7.343 0.976 1.000
132 181 1 0 0.971 8.649 0.407 7.665 0.958 0.989
133 181 1 0 0.903 8.683 0.446 7.253 1.050 1.008
134 181 1 0 1.001 8.622 0.444 7.250 1.046 1.114
135 181 2 1 0.969 8.629 0.462 7.150 1.089 1.123
136 181 2 1 1.005 8.645 0.431 7.422 1.016 1.086
137 181 2 0 0.861 8.490 0.536 6.312 1.263 1.158
138 181 2 0 0.704 8.382 0.578 5.647 1.361 1.019
 39 182 1 0 0.742 8.365 0.184 5.379 0.433 0.342
 40 182 1 0 0.800 8.396 0.188 5.491 0.444 0.378
 41 182 1 0 0.799 8.389 0.185 5.160 0.434 0.369
 42 182 1 0 0.807 8.359 0.202 5.990 0.476 0.409
 43 182 1 0 0.777 8.353 0.238 6.189 0.559 0.462
 67 182 2 0 0.768 7.561 0.349 5.758 0.822 0.672
 68 182 2 0 1.126 7.497 0.355 9.621 0.836 1.002
 69 182 2 0 1.587 7.432 0.357 11.571 0.839 1.418
 70 182 2 0 2.004 7.444 0.363 13.502 0.855 1.824
 71 182 2 0 2.580 7.514 0.331 18.759 0.781 2.144
 72 182 2 0 3.289 7.580 0.289 25.826 0.681 2.386
 73 182 2 0 3.928 7.623 0.289 26.136 0.681 2.847
 74 182 2 0 4.107 7.659 0.295 26.254 0.695 3.037
 74 182 2 1 0.964 8.585 0.399 6.163 0.940 0.964
 75 182 2 0 4.307 7.680 0.286 30.486 0.674 3.089
 75 182 2 1 1.204 8.619 0.393 8.522 0.925 1.185
 76 182 2 0 4.425 7.696 0.316 30.517 0.745 3.510
 76 182 2 1 1.409 8.735 0.340 9.717 0.801 1.201
 77 182 2 0 4.657 7.684 0.337 28.701 0.793 3.933
 77 182 2 1 1.644 8.743 0.323 10.133 0.760 1.331
 78 182 2 0 5.047 7.661 0.327 35.016 0.771 4.140
 78 182 2 1 1.847 8.664 0.320 12.813 0.752 1.479
 79 182 2 0 5.746 7.645 0.316 44.617 0.744 4.552
 79 182 2 1 2.022 8.611 0.303 15.703 0.713 1.536
 80 182 2 0 6.034 7.636 0.315 46.435 0.742 4.767
 80 182 2 1 2.372 8.587 0.300 18.257 0.707 1.786
 81 182 2 0 6.053 7.626 0.349 47.797 0.823 5.301
 81 182 2 1 2.504 8.609 0.289 19.774 0.680 1.813
 82 182 2 0 6.581 7.609 0.366 54.556 0.863 6.044
 82 182 2 1 2.432 8.635 0.304 20.164 0.717 1.856
 83 182 2 0 7.141 7.607 0.359 57.437 0.846 6.434
 83 182 2 1 2.509 8.669 0.309 20.182 0.729 1.947
 84 182 2 0 7.055 7.612 0.367 58.903 0.865 6.495
 84 182 2 1 2.730 8.718 0.297 22.790 0.699 2.030
 85 182 2 0 6.296 7.594 0.401 46.196 0.945 6.334
 85 182 2 1 2.591 8.730 0.286 19.010 0.674 1.858
 86 182 2 0 5.686 7.541 0.459 41.580 1.081 6.543
 86 182 2 1 2.203 8.744 0.265 16.107 0.623 1.461
 87 182 2 0 5.724 7.459 0.483 43.709 1.137 6.931
 87 182 2 1 1.717 8.739 0.263 13.109 0.619 1.131
 88 182 3 0 1.324 6.821 0.466 10.297 1.098 1.547
 88 182 3 1 5.558 7.479 0.400 43.236 0.942 5.571
 88 182 3 2 1.287 8.681 0.381 10.010 0.898 1.230
 89 182 3 0 2.023 6.819 0.446 16.129 1.050 2.262
 89 182 3 1 4.861 7.489 0.359 38.754 0.845 4.372
 89 182 3 2 1.103 8.429 0.646 8.791 1.522 1.787
 90 182 3 0 1.994 6.811 0.494 17.625 1.164 2.470
 90 182 3 1 4.159 7.541 0.364 36.764 0.857 3.796
 90 182 3 2 1.211 8.337 0.555 10.706 1.308 1.686
 91 182 3 0 1.263 6.549 0.489 11.421 1.150 1.546
 91 182 3 1 4.351 7.556 0.422 39.358 0.994 4.602
 91 182 3 2 1.182 8.329 0.492 10.691 1.158 1.457
 92 182 3 1 0.835 6.373 0.240 7.394 0.564 0.502
 92 182 3 2 4.731 7.669 0.567 41.871 1.335 6.723
 93 182 3 1 0.903 6.329 0.283 6.993 0.666 0.640
 93 182 3 2 4.972 7.703 0.564 38.512 1.329 7.032
 94 182 4 2 5.057 7.730 0.527 37.691 1.241 6.680
 95 182 4 0 0.664 6.043 0.619 5.138 1.459 1.032
 95 182 4 1 3.624 7.486 0.478 28.028 1.126 4.342
 95 182 4 2 2.684 8.096 0.355 20.757 0.837 2.390
 96 182 3 1 3.812 7.634 0.631 29.742 1.485 6.026
 96 182 3 2 1.073 8.126 0.232 8.375 0.547 0.625
 97 182 3 1 2.037 7.187 0.300 14.168 0.706 1.532
 97 182 3 2 3.383 8.016 0.454 23.531 1.068 3.848
 98 182 2 0 2.699 7.716 0.694 19.837 1.634 4.695
 98 182 2 1 0.756 8.323 0.275 5.553 0.648 0.521
 99 182 2 0 1.375 7.265 0.385 11.007 0.906 1.326
 99 182 2 1 2.412 8.156 0.521 19.308 1.227 3.150
100 182 2 1 2.248 8.003 0.665 18.733 1.566 3.746
101 182 2 1 1.941 8.029 0.736 14.791 1.734 3.581
102 182 2 1 1.906 8.040 0.745 14.473 1.754 3.559
103 182 2 0 0.663 7.231 0.203 5.144 0.478 0.338
103 182 2 1 2.073 8.080 0.707 16.083 1.665 3.675
104 182 2 0 1.151 7.280 0.379 8.574 0.892 1.094
104 182 2 1 2.258 8.293 0.524 16.816 1.234 2.967
105 182 2 0 0.947 7.248 0.360 7.593 0.848 0.854
105 182 2 1 2.566 8.277 0.481 20.583 1.134 3.097
106 182 2 0 0.801 7.260 0.317 6.731 0.746 0.636
106 182 2 1 2.824 8.271 0.428 23.738 1.008 3.030
107 182 2 0 0.690 7.574 0.550 5.519 1.294 0.951
107 182 2 1 2.608 8.343 0.366 20.846 0.861 2.390
108 182 2 1 2.635 8.335 0.358 21.439 0.842 2.362
109 182 1 0 2.465 8.300 0.365 21.851 0.860 2.256
110 182 1 0 2.344 8.316 0.325 20.919 0.765 1.909
111 182 1 0 2.235 8.332 0.288 18.310 0.677 1.611
112 182 1 0 2.028 8.333 0.268 15.580 0.631 1.361
113 182 2 0 1.784 8.302 0.256 14.195 0.602 1.144
114 182 2 0 1.657 8.257 0.307 13.702 0.723 1.276
115 182 2 0 1.454 8.180 0.320 10.850 0.754 1.167
116 182 2 0 1.402 8.195 0.349 10.447 0.821 1.226
117 182 2 0 1.152 8.248 0.366 8.768 0.863 1.059
118 182 2 0 0.889 8.300 0.363 7.037 0.855 0.809
119 182 1 0 0.938 8.481 0.453 7.051 1.067 1.065
120 182 1 0 0.880 8.542 0.443 6.656 1.044 0.977
121 182 1 0 0.792 8.584 0.437 6.148 1.028 0.866
122 182 2 0 0.807 8.620 0.361 5.821 0.850 0.730
123 182 2 0 0.886 8.646 0.299 6.330 0.704 0.663
124 182 2 0 0.863 8.679 0.326 6.479 0.768 0.705
125 182 2 0 0.828 8.717 0.399 6.174 0.939 0.827
126 182 2 0 0.895 8.662 0.335 6.403 0.788 0.751
127 182 2 0 0.951 8.691 0.332 7.183 0.782 0.792
128 182 2 0 0.969 8.734 0.361 7.754 0.851 0.877
129 182 2 0 0.877 8.686 0.315 7.378 0.742 0.692
130 182 2 0 0.869 8.687 0.391 7.027 0.921 0.852
131 182 2 0 0.853 8.654 0.423 6.639 0.996 0.905
132 182 1 0 0.846 8.666 0.375 6.585 0.883 0.795
133 182 1 0 0.770 8.665 0.444 5.850 1.046 0.857
134 182 1 0 0.848 8.582 0.448 6.564 1.054 0.952
135 182 2 0 0.678 8.763 0.404 5.134 0.951 0.687
136 182 2 0 0.876 8.471 0.455 6.268 1.071 0.998
137 182 2 0 0.772 8.455 0.472 5.804 1.112 0.914
138 182 2 0 0.744 8.500 0.513 5.852 1.207 0.956
139 182 2 0 0.682 8.479 0.565 5.265 1.330 0.965
140 182 2 0 0.640 8.385 0.505 5.060 1.189 0.810
141 182 2 0 0.676 8.335 0.399 5.391 0.939 0.676
 35 183 1 0 0.810 8.386 0.162 5.310 0.381 0.328
 40 183 1 0 0.895 8.367 0.171 5.888 0.402 0.383
 41 183 1 0 0.897 8.383 0.176 5.564 0.414 0.395
 42 183 1 0 0.912 8.358 0.173 6.086 0.408 0.396
 43 183 1 0 0.833 8.336 0.204 5.628 0.479 0.425
 68 183 2 0 0.980 7.607 0.206 7.022 0.486 0.507
 69 183 2 0 1.253 7.590 0.333 8.628 0.785 1.047
 70 183 2 0 1.628 7.562 0.356 10.795 0.839 1.454
 71 183 2 0 2.130 7.585 0.307 15.208 0.724 1.641
 72 183 2 0 2.936 7.606 0.259 22.533 0.611 1.909
 73 183 2 0 3.430 7.619 0.237 23.402 0.558 2.038
 74 183 2 0 4.095 7.647 0.266 27.697 0.625 2.726
 74 183 2 1 0.773 8.607 0.373 5.231 0.879 0.724
 75 183 2 0 3.908 7.652 0.273 32.261 0.643 2.676
 75 183 2 1 0.924 8.615 0.383 7.630 0.902 0.887
 76 183 2 0 4.218 7.663 0.291 31.231 0.686 3.082
 76 183 2 1 1.105 8.688 0.341 8.183 0.802 0.944
 77 183 2 0 4.580 7.646 0.310 31.898 0.729 3.556
 77 183 2 1 1.286 8.685 0.332 8.954 0.781 1.069
 78 183 2 0 5.000 7.617 0.314 36.139 0.739 3.936
 78 183 2 1 1.493 8.654 0.326 10.789 0.767 1.219
 79 183 2 0 5.589 7.603 0.323 42.961 0.760 4.519
 79 183 2 1 1.711 8.634 0.302 13.149 0.712 1.297
 80 183 2 0 6.417 7.593 0.332 46.083 0.781 5.333
 80 183 2 1 2.008 8.607 0.296 14.418 0.697 1.490
 81 183 2 0 6.782 7.585 0.354 46.968 0.835 6.025
 81 183 2 1 2.180 8.618 0.289 15.099 0.680 1.577
 82 183 2 0 6.656 7.587 0.377 47.921 0.889 6.298
 82 183 2 1 2.106 8.666 0.300 15.163 0.706 1.583
 83 183 2 0 6.714 7.605 0.387 48.775 0.911 6.512
 83 183 2 1 2.109 8.726 0.286 15.319 0.674 1.512
 84 183 2 0 6.661 7.612 0.397 47.557 0.936 6.633
 84 183 2 1 2.251 8.784 0.273 16.073 0.643 1.540
 85 183 2 0 5.927 7.582 0.432 43.856 1.017 6.414
 85 183 2 1 2.119 8.777 0.283 15.679 0.666 1.501
 86 183 2 0 5.624 7.527 0.468 45.074 1.101 6.593
 86 183 2 1 1.980 8.777 0.265 15.869 0.624 1.315
 87 183 2 0 5.812 7.446 0.486 47.211 1.144 7.078
 87 183 2 1 1.599 8.775 0.281 12.990 0.663 1.128
 88 183 3 0 1.677 6.864 0.464 11.796 1.094 1.952
 88 183 3 1 5.327 7.485 0.397 37.472 0.934 5.298
 88 183 3 2 1.211 8.698 0.437 8.516 1.029 1.326
 89 183 3 0 2.296 6.841 0.459 16.647 1.080 2.639
 89 183 3 1 4.424 7.505 0.354 32.080 0.833 3.925
 89 183 3 2 1.124 8.374 0.689 8.153 1.623 1.943
 90 183 3 0 1.789 6.668 0.447 13.819 1.052 2.003
 90 183 3 1 4.381 7.505 0.391 33.836 0.920 4.289
 90 183 3 2 1.190 8.329 0.579 9.193 1.364 1.728
 91 183 4 0 1.454 6.527 0.458 11.899 1.078 1.669
 91 183 4 1 4.469 7.540 0.409 36.579 0.964 4.586
 91 183 4 2 1.354 8.329 0.421 11.081 0.992 1.430
 92 183 4 1 1.109 6.393 0.281 8.946 0.662 0.782
 92 183 4 2 4.761 7.616 0.533 38.393 1.255 6.358
 93 183 5 1 1.590 6.725 0.569 12.407 1.339 2.268
 93 183 5 2 4.412 7.610 0.387 34.417 0.910 4.275
 93 183 5 3 2.223 8.286 0.355 17.344 0.835 1.976
 94 183 4 1 0.946 6.519 0.632 8.441 1.489 1.500
 94 183 4 2 4.298 7.579 0.483 38.349 1.138 5.207
 94 183 4 3 2.074 8.225 0.424 18.509 0.998 2.204
 95 183 3 1 4.734 7.606 0.617 43.166 1.454 7.325
 95 183 3 2 0.966 8.237 0.287 8.806 0.677 0.696
 96 183 3 1 2.928 7.219 0.369 24.376 0.868 2.707
 96 183 3 2 3.732 8.036 0.452 31.067 1.065 4.232
 97 183 3 1 2.643 7.210 0.343 19.614 0.808 2.272
 97 183 3 2 3.266 8.077 0.452 24.239 1.064 3.699
 98 183 2 0 2.404 7.342 0.434 18.343 1.023 2.618
 98 183 2 1 2.602 8.229 0.441 19.852 1.038 2.874
 99 183 2 0 1.883 7.365 0.414 14.654 0.976 1.956
 99 183 2 1 2.449 8.233 0.488 19.056 1.148 2.993
100 183 2 0 1.479 7.483 0.512 11.751 1.206 1.900
100 183 2 1 1.762 8.276 0.578 14.002 1.360 2.551
101 183 2 1 1.955 7.987 0.766 15.479 1.803 3.752
102 183 2 1 1.875 8.051 0.735 14.993 1.731 3.455
103 183 2 0 1.352 7.414 0.365 11.174 0.860 1.237
103 183 2 1 1.895 8.337 0.524 15.665 1.234 2.488
104 183 2 0 1.088 7.381 0.309 7.741 0.727 0.843
104 183 2 1 2.223 8.289 0.527 15.814 1.240 2.935
105 183 2 0 0.890 7.378 0.329 6.250 0.776 0.735
105 183 2 1 2.464 8.308 0.493 17.307 1.162 3.047
106 183 2 0 0.751 7.431 0.331 5.549 0.779 0.622
106 183 2 1 2.640 8.325 0.446 19.512 1.050 2.952
107 183 2 0 0.684 7.578 0.371 5.136 0.874 0.637
107 183 2 1 2.596 8.375 0.396 19.481 0.933 2.578
108 183 2 1 2.463 8.364 0.396 18.236 0.933 2.448
109 183 1 0 2.306 8.340 0.390 17.908 0.919 2.257
110 183 1 0 2.312 8.353 0.341 19.836 0.803 1.977
111 183 1 0 2.120 8.381 0.316 17.639 0.745 1.680
112 183 1 0 1.901 8.367 0.312 15.681 0.735 1.487
113 183 1 0 1.730 8.338 0.309 14.240 0.728 1.342
114 183 2 0 1.481 8.253 0.296 12.083 0.698 1.101
115 183 2 0 1.337 8.197 0.301 10.443 0.709 1.008
116 183 2 0 1.239 8.202 0.328 9.774 0.771 1.018
117 183 2 0 1.090 8.337 0.426 8.189 1.003 1.163
118 183 2 0 0.895 8.342 0.374 7.268 0.881 0.839
119 183 1 0 0.978 8.483 0.434 7.187 1.022 1.065
120 183 1 0 0.937 8.528 0.421 7.159 0.991 0.989
121 183 1 0 0.832 8.560 0.425 6.732 1.001 0.886
122 183 2 0 0.814 8.586 0.365 6.082 0.859 0.745
123 183 2 0 0.863 8.645 0.300 6.507 0.705 0.648
124 183 2 0 0.771 8.663 0.213 6.021 0.503 0.412
125 183 2 0 0.743 8.677 0.333 5.792 0.783 0.620
126 183 2 0 0.713 8.719 0.396 5.246 0.933 0.708
127 183 2 0 0.765 8.778 0.368 5.644 0.866 0.705
128 183 2 0 0.803 8.764 0.355 6.065 0.836 0.714
129 183 2 0 0.699 8.750 0.334 5.487 0.787 0.585
131 183 2 0 0.700 8.722 0.464 5.252 1.093 0.815
134 183 1 0 0.723 8.527 0.478 5.315 1.125 0.866
135 183 1 0 0.814 8.484 0.463 6.168 1.090 0.945
138 183 2 0 0.629 8.266 0.300 5.044 0.707 0.473
139 183 2 0 0.697 8.376 0.384 5.598 0.904 0.671
 35 184 1 0 0.782 8.377 0.216 5.977 0.509 0.424
 36 184 1 0 0.756 8.374 0.223 5.545 0.526 0.423
 39 184 1 0 0.685 8.387 0.203 5.035 0.478 0.348
 40 184 1 0 0.982 8.340 0.170 6.244 0.400 0.419
 41 184 1 0 0.996 8.322 0.179 6.029 0.421 0.446
 42 184 1 0 0.885 8.344 0.189 5.870 0.446 0.420
 43 184 1 0 0.790 8.314 0.206 5.273 0.485 0.408
 67 184 2 0 0.910 7.625 0.226 6.001 0.532 0.516
 68 184 2 0 0.983 7.614 0.157 6.504 0.371 0.388
 69 184 2 0 1.090 7.627 0.183 7.184 0.430 0.499
 70 184 2 0 1.573 7.647 0.279 9.414 0.658 1.102
 71 184 2 0 1.827 7.620 0.258 12.112 0.606 1.179
 72 184 2 0 2.258 7.619 0.243 16.540 0.573 1.376
 73 184 2 0 2.454 7.613 0.232 16.418 0.545 1.425
 74 184 2 0 2.968 7.619 0.275 20.539 0.647 2.045
 75 184 2 0 2.607 7.587 0.254 19.335 0.599 1.661
 75 184 2 1 0.694 8.296 0.703 5.146 1.655 1.223
 76 184 2 0 3.282 7.622 0.287 21.665 0.676 2.362
 76 184 2 1 0.809 8.654 0.407 5.340 0.958 0.825
 77 184 2 0 3.428 7.613 0.310 20.319 0.729 2.660
 77 184 2 1 0.957 8.681 0.364 5.672 0.856 0.872
 78 184 2 0 3.629 7.581 0.334 24.776 0.786 3.036
 78 184 2 1 1.125 8.677 0.342 7.683 0.806 0.966
 79 184 2 0 3.939 7.559 0.364 30.914 0.858 3.596
 79 184 2 1 1.375 8.670 0.290 10.795 0.682 0.998
 80 184 2 0 4.786 7.537 0.366 33.721 0.861 4.388
 80 184 2 1 1.684 8.621 0.301 11.861 0.709 1.271
 81 184 2 0 5.259 7.536 0.380 35.314 0.895 5.009
 81 184 2 1 1.894 8.629 0.295 12.719 0.695 1.402
 82 184 2 0 4.863 7.564 0.400 34.649 0.943 4.881
 82 184 2 1 1.897 8.695 0.280 13.516 0.659 1.330
 83 184 2 0 4.974 7.598 0.410 35.298 0.964 5.107
 83 184 2 1 1.924 8.773 0.257 13.649 0.605 1.239
 84 184 2 0 5.339 7.599 0.413 35.453 0.972 5.522
 84 184 2 1 1.940 8.819 0.258 12.883 0.608 1.256
 85 184 2 0 5.231 7.572 0.433 37.900 1.019 5.676
 85 184 2 1 1.893 8.823 0.280 13.718 0.660 1.330
 86 184 2 0 5.239 7.529 0.468 43.546 1.102 6.148
 86 184 2 1 1.807 8.830 0.284 15.022 0.668 1.285
 87 184 2 0 5.684 7.461 0.496 41.663 1.168 7.065
 87 184 2 1 1.577 8.846 0.305 11.562 0.718 1.206
 88 184 3 0 1.658 6.864 0.489 11.379 1.151 2.032
 88 184 3 1 5.203 7.502 0.417 35.705 0.983 5.442
 88 184 3 2 1.276 8.796 0.472 8.754 1.111 1.509
 89 184 3 0 2.293 6.864 0.497 16.439 1.171 2.857
 89 184 3 1 4.536 7.539 0.388 32.517 0.914 4.414
 89 184 3 2 1.041 8.684 0.600 7.465 1.412 1.565
 90 184 5 0 1.653 6.559 0.403 13.827 0.949 1.670
 90 184 5 1 5.148 7.530 0.433 43.059 1.019 5.584
 90 184 5 3 0.927 8.590 0.362 7.754 0.851 0.840
 91 184 4 0 1.615 6.496 0.419 12.491 0.988 1.698
 91 184 4 1 4.773 7.550 0.415 36.919 0.978 4.970
 91 184 4 2 1.241 8.390 0.421 9.595 0.990 1.308
 92 184 3 0 1.392 6.409 0.406 9.938 0.955 1.416
 92 184 3 1 4.972 7.630 0.498 35.486 1.172 6.204
 93 184 4 1 0.940 6.342 0.332 6.521 0.781 0.781
 93 184 4 2 5.279 7.693 0.612 36.621 1.441 8.099
 94 184 5 1 0.930 6.650 0.685 7.272 1.614 1.598
 94 184 5 2 5.077 7.735 0.564 39.687 1.327 7.173
 94 184 5 3 0.641 8.441 0.199 5.015 0.468 0.320
 95 184 4 1 4.656 7.478 0.550 38.881 1.295 6.417
 95 184 4 2 2.022 8.295 0.346 16.887 0.814 1.753
 96 184 3 1 4.144 7.321 0.422 33.709 0.994 4.386
 96 184 3 2 3.059 8.221 0.381 24.888 0.896 2.919
 97 184 2 0 3.938 7.324 0.413 33.445 0.973 4.079
 97 184 2 1 2.842 8.266 0.378 24.141 0.889 2.691
 98 184 2 0 3.361 7.348 0.355 30.826 0.836 2.992
 98 184 2 1 2.931 8.236 0.426 26.883 1.002 3.127
 99 184 2 0 2.809 7.419 0.356 25.734 0.837 2.504
 99 184 2 1 2.728 8.250 0.458 24.988 1.079 3.133
100 184 2 0 1.183 7.455 0.301 10.133 0.709 0.893
100 184 2 1 2.781 8.023 0.620 23.825 1.460 4.322
101 184 2 1 2.186 7.996 0.700 18.127 1.648 3.834
102 184 2 1 1.998 8.046 0.706 16.537 1.664 3.539
103 184 2 0 1.281 7.475 0.408 10.467 0.960 1.309
103 184 2 1 1.827 8.361 0.516 14.925 1.215 2.363
104 184 2 0 1.019 7.448 0.356 7.882 0.838 0.910
104 184 2 1 2.043 8.336 0.523 15.798 1.232 2.679
105 184 2 0 0.867 7.512 0.378 6.390 0.889 0.821
105 184 2 1 2.109 8.378 0.515 15.545 1.212 2.721
106 184 2 0 0.775 7.636 0.354 5.715 0.834 0.688
106 184 2 1 2.176 8.410 0.470 16.041 1.107 2.565
107 184 1 0 2.147 8.337 0.519 15.641 1.223 2.795
108 184 1 0 2.005 8.381 0.461 14.264 1.086 2.317
109 184 1 0 1.986 8.397 0.412 15.524 0.970 2.051
110 184 1 0 1.989 8.423 0.367 16.168 0.864 1.829
111 184 1 0 1.846 8.463 0.333 14.076 0.785 1.543
112 184 1 0 1.766 8.455 0.323 13.203 0.760 1.429
113 184 1 0 1.617 8.416 0.348 12.509 0.818 1.409
114 184 1 0 1.376 8.389 0.384 10.861 0.905 1.326
115 184 2 0 1.136 8.293 0.330 8.961 0.778 0.941
116 184 2 0 1.118 8.276 0.320 8.992 0.753 0.897
117 184 2 0 1.051 8.298 0.349 8.331 0.822 0.919
118 184 2 0 0.937 8.335 0.356 7.270 0.837 0.835
119 184 2 0 1.016 8.450 0.393 7.513 0.925 1.000
120 184 1 0 0.987 8.513 0.397 7.752 0.935 0.982
121 184 1 0 0.929 8.543 0.370 7.421 0.872 0.862
122 184 1 0 0.872 8.572 0.347 6.940 0.817 0.759
123 184 2 0 0.856 8.614 0.293 6.750 0.691 0.630
124 184 2 0 0.861 8.648 0.262 7.040 0.617 0.565
125 184 2 0 0.728 8.604 0.338 6.406 0.795 0.616
